Campus,Location,Student Path,Entry Stat,HEGIS At ExitOLD,HEGIS At Exit,Major,Potential # of Students,Potential # of Students For Each Year Out of School,25th Percentile Earnings,50th Percentile Earnings,75th Percentile Earnings,Average Earnings,# of Students Found,Year
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,5,,,,,4,8
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,5,,,,,4,9
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,4,,,,,4,10
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,3,,,,,3,11
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,3,,,,,3,12
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,2,,,,,2,13
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,,,,,,,14
55,Dominguez Hills,4,FTT,12081,12081,Occupational Therapy,11,,,,,,,15
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,14,"$73,455 ","$84,435 ","$97,779 ","$81,121 ",10,1
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,13,"$81,458 ","$87,068 ","$92,273 ","$81,569 ",8,2
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,13,"$75,646 ","$86,587 ","$90,594 ","$68,499 ",9,3
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,13,"$73,503 ","$85,150 ","$96,311 ","$77,764 ",8,4
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,11,"$29,977 ","$81,864 ","$99,141 ","$73,545 ",6,5
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,11,"$4,093 ","$80,447 ","$126,178 ","$76,205 ",7,6
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,7,,,,,4,7
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,6,,,,,2,8
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,6,,,,,2,9
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,6,,,,,3,10
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,4,,,,,2,11
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,3,,,,,1,12
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,2,,,,,1,13
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,2,,,,,1,14
55,Dominguez Hills,4,FTT,12231 + 12232,12232,Medical Technology,14,,,,,,,15
55,Dominguez Hills,4,FTT,15011,15011,English,202,185,"$24,125 ","$54,410 ","$72,055 ","$52,071 ",149,1
55,Dominguez Hills,4,FTT,15011,15011,English,202,167,"$35,467 ","$61,243 ","$77,084 ","$57,309 ",134,2
55,Dominguez Hills,4,FTT,15011,15011,English,202,145,"$36,105 ","$60,522 ","$76,540 ","$57,481 ",117,3
55,Dominguez Hills,4,FTT,15011,15011,English,202,128,"$40,953 ","$65,298 ","$80,686 ","$62,950 ",99,4
55,Dominguez Hills,4,FTT,15011,15011,English,202,116,"$47,160 ","$66,843 ","$81,300 ","$63,492 ",89,5
55,Dominguez Hills,4,FTT,15011,15011,English,202,98,"$43,737 ","$66,823 ","$88,874 ","$65,888 ",76,6
55,Dominguez Hills,4,FTT,15011,15011,English,202,83,"$56,693 ","$73,259 ","$90,987 ","$72,254 ",62,7
55,Dominguez Hills,4,FTT,15011,15011,English,202,66,"$56,160 ","$74,935 ","$90,131 ","$71,589 ",50,8
55,Dominguez Hills,4,FTT,15011,15011,English,202,55,"$51,252 ","$74,934 ","$84,216 ","$69,301 ",40,9
55,Dominguez Hills,4,FTT,15011,15011,English,202,41,"$54,008 ","$79,572 ","$92,904 ","$74,787 ",32,10
55,Dominguez Hills,4,FTT,15011,15011,English,202,32,"$50,356 ","$81,328 ","$87,594 ","$71,233 ",24,11
55,Dominguez Hills,4,FTT,15011,15011,English,202,22,"$62,044 ","$85,914 ","$89,768 ","$76,475 ",16,12
55,Dominguez Hills,4,FTT,15011,15011,English,202,16,"$55,896 ","$82,581 ","$87,976 ","$77,445 ",11,13
55,Dominguez Hills,4,FTT,15011,15011,English,202,9,"$46,731 ","$74,750 ","$85,480 ","$66,844 ",7,14
55,Dominguez Hills,4,FTT,15011,15011,English,202,3,,,,,2,15
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,7,"$4,500 ","$31,089 ","$35,218 ","$28,102 ",5,1
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,5,,,,,4,2
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,2,,,,,1,3
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,2,,,,,1,4
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,2,,,,,1,5
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,2,,,,,1,6
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,1,,,,,1,7
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,1,,,,,1,8
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,,,,,,,9
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,,,,,,,10
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,,,,,,,11
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,,,,,,,12
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,,,,,,,13
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,,,,,,,14
55,Dominguez Hills,4,FTT,15021,15021,English Literature,10,,,,,,,15
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,1,,,,,1,1
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,1,,,,,1,2
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,1,,,,,1,3
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,1,,,,,1,4
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,1,,,,,1,5
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,1,,,,,1,6
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,,,,,,,7
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,,,,,,,8
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,,,,,,,9
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,,,,,,,10
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,,,,,,,11
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,,,,,,,12
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,,,,,,,13
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,,,,,,,14
55,Dominguez Hills,4,FTT,15051,15051,Linguistics,1,,,,,,,15
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,13,"$5,550 ","$24,739 ","$48,937 ","$35,323 ",9,1
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,12,"$14,185 ","$42,136 ","$77,074 ","$50,314 ",8,2
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,11,"$16,082 ","$47,401 ","$91,011 ","$49,382 ",7,3
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,9,"$4,800 ","$40,254 ","$82,641 ","$44,497 ",6,4
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,8,"$21,166 ","$28,133 ","$84,797 ","$49,992 ",5,5
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,7,,,,,4,6
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,7,,,,,4,7
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,7,,,,,4,8
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,7,,,,,3,9
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,5,,,,,2,10
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,5,,,,,2,11
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,5,,,,,2,12
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,5,,,,,2,13
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,2,,,,,1,14
55,Dominguez Hills,4,FTT,15091,15091,Philosophy,14,1,,,,,,15
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,39,"$56,700 ","$69,545 ","$81,481 ","$72,001 ",33,1
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,34,"$58,216 ","$72,691 ","$84,322 ","$77,006 ",30,2
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,26,"$63,802 ","$75,809 ","$89,057 ","$77,545 ",23,3
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,24,"$67,955 ","$81,204 ","$91,239 ","$80,037 ",21,4
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,19,"$69,920 ","$82,764 ","$89,626 ","$81,326 ",16,5
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,17,"$70,391 ","$80,360 ","$88,604 ","$80,259 ",15,6
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,14,"$77,774 ","$84,499 ","$90,651 ","$86,891 ",11,7
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,10,"$76,074 ","$84,761 ","$100,596 ","$81,789 ",8,8
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,7,"$69,696 ","$88,433 ","$103,080 ","$90,086 ",6,9
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,4,,,,,3,10
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,3,,,,,3,11
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,2,,,,,2,12
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,2,,,,,2,13
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,2,,,,,2,14
55,Dominguez Hills,4,FTT,17011,17011,Mathematics,45,1,,,,,1,15
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,4,,,,,3,1
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,4,,,,,4,2
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,3,,,,,3,3
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,3,,,,,3,4
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,3,,,,,2,5
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,3,,,,,2,6
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,3,,,,,3,7
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,3,,,,,3,8
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,1,,,,,1,9
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,1,,,,,1,10
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,1,,,,,1,11
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,,,,,,,12
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,,,,,,,13
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,,,,,,,14
55,Dominguez Hills,4,FTT,19021,19021,Physics,4,,,,,,,15
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,17,"$38,710 ","$53,317 ","$97,510 ","$63,736 ",12,1
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,16,"$62,397 ","$79,683 ","$136,239 ","$94,221 ",10,2
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,16,"$78,351 ","$93,123 ","$139,633 ","$101,375 ",10,3
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,15,"$62,825 ","$79,175 ","$122,671 ","$83,688 ",10,4
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,13,"$69,938 ","$85,140 ","$139,903 ","$96,464 ",8,5
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,12,"$56,294 ","$80,368 ","$146,615 ","$93,093 ",8,6
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,11,"$67,954 ","$111,482 ","$150,263 ","$102,476 ",9,7
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,8,"$73,565 ","$100,426 ","$169,127 ","$105,614 ",7,8
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,7,"$65,612 ","$93,089 ","$153,213 ","$99,649 ",6,9
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,6,"$124,731 ","$129,415 ","$155,907 ","$121,646 ",5,10
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,4,,,,,3,11
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,3,,,,,2,12
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,1,,,,,,13
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,1,,,,,,14
55,Dominguez Hills,4,FTT,19051,19051,Chemistry,17,1,,,,,,15
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,3,,,,,2,1
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,2,,,,,,2
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,1,,,,,,3
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,1,,,,,,4
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,1,,,,,,5
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,1,,,,,,6
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,1,,,,,,7
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,1,,,,,1,8
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,1,,,,,1,9
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,,,,,,,10
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,,,,,,,11
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,,,,,,,12
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,,,,,,,13
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,,,,,,,14
55,Dominguez Hills,4,FTT,19141,19141,Geology,4,,,,,,,15
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,504,"$28,503 ","$45,759 ","$61,582 ","$45,950 ",417,1
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,434,"$36,989 ","$52,521 ","$67,550 ","$53,081 ",361,2
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,373,"$40,809 ","$54,891 ","$74,625 ","$57,808 ",309,3
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,328,"$45,947 ","$59,210 ","$77,051 ","$60,926 ",273,4
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,301,"$46,317 ","$59,997 ","$80,631 ","$63,101 ",254,5
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,252,"$47,785 ","$67,053 ","$84,952 ","$66,840 ",210,6
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,211,"$52,785 ","$69,259 ","$90,007 ","$72,074 ",174,7
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,181,"$54,240 ","$74,027 ","$90,140 ","$73,325 ",149,8
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,149,"$46,287 ","$73,912 ","$88,175 ","$67,823 ",126,9
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,108,"$54,634 ","$75,012 ","$90,411 ","$72,493 ",88,10
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,80,"$54,365 ","$77,165 ","$92,826 ","$71,232 ",65,11
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,63,"$52,029 ","$75,499 ","$90,022 ","$69,602 ",48,12
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,49,"$58,097 ","$82,158 ","$92,643 ","$78,551 ",37,13
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,34,"$71,166 ","$83,902 ","$92,687 ","$85,013 ",25,14
55,Dominguez Hills,4,FTT,20011 + 20013,20013,Psychology,563,21,"$70,781 ","$83,722 ","$94,541 ","$85,915 ",17,15
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,62,"$31,884 ","$53,593 ","$64,273 ","$50,279 ",46,1
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,54,"$44,951 ","$57,141 ","$79,353 ","$59,566 ",43,2
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,48,"$40,021 ","$58,664 ","$75,341 ","$58,891 ",38,3
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,41,"$46,347 ","$60,119 ","$109,566 ","$68,830 ",34,4
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,36,"$44,344 ","$62,284 ","$88,007 ","$67,195 ",29,5
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,35,"$46,839 ","$69,592 ","$104,643 ","$72,370 ",27,6
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,31,"$53,014 ","$72,565 ","$108,730 ","$78,258 ",24,7
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,26,"$59,788 ","$79,306 ","$107,684 ","$86,022 ",22,8
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,21,"$44,684 ","$73,615 ","$87,998 ","$80,945 ",18,9
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,16,"$59,322 ","$68,332 ","$77,866 ","$69,563 ",13,10
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,14,"$58,965 ","$78,020 ","$99,109 ","$73,324 ",11,11
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,12,"$63,786 ","$79,210 ","$96,044 ","$73,664 ",9,12
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,10,"$52,259 ","$82,847 ","$102,530 ","$76,721 ",7,13
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,9,"$52,965 ","$96,948 ","$128,356 ","$87,882 ",6,14
55,Dominguez Hills,4,FTT,20991,20991,Behavioral Science,63,5,,,,,3,15
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,170,"$37,907 ","$60,932 ","$82,323 ","$63,727 ",139,1
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,156,"$48,940 ","$66,283 ","$84,572 ","$69,297 ",122,2
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,146,"$54,247 ","$67,988 ","$87,644 ","$71,881 ",112,3
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,129,"$52,606 ","$70,657 ","$90,705 ","$74,600 ",99,4
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,116,"$52,937 ","$75,944 ","$94,595 ","$76,244 ",86,5
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,100,"$47,722 ","$70,821 ","$93,676 ","$70,316 ",77,6
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,87,"$48,410 ","$70,226 ","$99,344 ","$76,343 ",62,7
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,69,"$54,046 ","$70,775 ","$100,445 ","$77,775 ",49,8
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,60,"$54,508 ","$79,945 ","$102,086 ","$80,156 ",39,9
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,52,"$53,783 ","$78,556 ","$110,895 ","$81,405 ",35,10
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,33,"$48,779 ","$81,827 ","$112,746 ","$78,701 ",24,11
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,22,"$12,058 ","$64,243 ","$93,469 ","$57,901 ",16,12
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,15,"$16,160 ","$64,829 ","$104,344 ","$61,584 ",10,13
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,12,"$51,216 ","$91,084 ","$102,921 ","$79,267 ",8,14
55,Dominguez Hills,4,FTT,21021,21021,Public Administration,189,8,,,,,4,15
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,18,"$28,617 ","$48,812 ","$61,169 ","$46,939 ",14,1
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,16,"$27,161 ","$50,864 ","$69,575 ","$49,811 ",12,2
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,16,"$7,085 ","$43,455 ","$64,862 ","$46,178 ",14,3
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,11,"$17,292 ","$50,854 ","$63,710 ","$37,890 ",9,4
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,10,"$8,467 ","$43,083 ","$66,518 ","$38,190 ",8,5
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,7,"$39,628 ","$69,751 ","$69,780 ","$60,841 ",5,6
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,5,,,,,3,7
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,3,,,,,2,8
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,1,,,,,1,9
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,1,,,,,1,10
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,1,,,,,1,11
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,,,,,,,12
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,,,,,,,13
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,,,,,,,14
55,Dominguez Hills,4,FTT,21025 + 21031,21031,Recreation Management & Administration,19,,,,,,,15
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,237,"$33,352 ","$50,206 ","$63,631 ","$48,491 ",203,1
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,215,"$42,749 ","$54,215 ","$67,947 ","$53,724 ",182,2
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,183,"$40,883 ","$56,081 ","$69,053 ","$53,873 ",157,3
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,161,"$39,568 ","$55,174 ","$71,458 ","$53,856 ",136,4
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,146,"$45,123 ","$57,958 ","$75,678 ","$58,165 ",118,5
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,133,"$34,848 ","$56,743 ","$81,662 ","$56,999 ",108,6
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,115,"$36,468 ","$62,159 ","$79,814 ","$58,413 ",91,7
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,91,"$41,197 ","$65,862 ","$83,572 ","$60,949 ",69,8
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,77,"$36,561 ","$64,062 ","$85,052 ","$60,981 ",60,9
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,63,"$27,517 ","$69,812 ","$84,566 ","$59,882 ",42,10
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,50,"$42,632 ","$75,022 ","$87,697 ","$66,728 ",29,11
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,36,"$42,611 ","$80,322 ","$88,236 ","$66,352 ",25,12
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,24,"$42,675 ","$73,239 ","$86,486 ","$63,066 ",14,13
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,11,"$10,224 ","$73,087 ","$88,300 ","$57,535 ",6,14
55,Dominguez Hills,4,FTT,21042,21042,Human Services,265,5,,,,,4,15
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,35,"$14,635 ","$38,515 ","$53,586 ","$36,872 ",27,1
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,30,"$24,504 ","$43,677 ","$59,167 ","$43,643 ",20,2
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,20,"$41,423 ","$55,343 ","$65,424 ","$54,330 ",14,3
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,13,"$42,588 ","$61,720 ","$82,027 ","$58,177 ",9,4
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,6,,,,,3,5
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,5,,,,,3,6
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,3,,,,,3,7
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,,,,,,,8
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,,,,,,,9
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,,,,,,,10
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,,,,,,,11
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,,,,,,,12
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,,,,,,,13
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,,,,,,,14
55,Dominguez Hills,4,FTT,21051,21051,Criminal Justice,56,,,,,,,15
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,20,"$6,463 ","$24,969 ","$64,503 ","$35,016 ",16,1
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,18,"$35,204 ","$61,767 ","$81,800 ","$59,736 ",14,2
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,16,"$29,085 ","$60,508 ","$85,385 ","$57,524 ",14,3
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,14,"$22,830 ","$63,843 ","$86,508 ","$57,639 ",13,4
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,12,"$60,847 ","$79,936 ","$86,464 ","$76,882 ",11,5
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,10,"$64,002 ","$66,115 ","$94,484 ","$91,876 ",9,6
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,6,,,,,4,7
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,5,,,,,3,8
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,5,,,,,3,9
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,4,,,,,2,10
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,3,,,,,1,11
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,3,,,,,2,12
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,2,,,,,1,13
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,1,,,,,,14
55,Dominguez Hills,4,FTT,22021,22021,Anthropology,23,1,,,,,,15
55,Dominguez Hills,4,FTT,22041,22041,Economics,23,23,"$37,171 ","$58,653 ","$80,181 ","$60,578 ",15,1
55,Dominguez Hills,4,FTT,22041,22041,Economics,23,21,"$25,411 ","$48,965 ","$70,838 ","$52,480 ",16,2
55,Dominguez Hills,4,FTT,22041,22041,Economics,23,20,"$19,557 ","$58,233 ","$77,889 ","$56,059 ",14,3
55,Dominguez Hills,4,FTT,22041,22041,Economics,23,19,"$15,888 ","$55,226 ","$79,594 ","$54,985 ",12,4
55,Dominguez Hills,4,FTT,22041,22041,Economics,23,16,"$40,502 ","$65,068 ","$82,492 ","$71,833 ",13,5
55,Dominguez Hills,4,FTT,22041,22041,Economics,23,12,"$47,965 ","$80,111 ","$101,466 ","$73,443 ",12,6
55,Dominguez Hills,4,FTT,22041,22041,Economics,23,11,"$71,232 ","$93,420 ","$118,698 ","$95,281 ",10,7
55,Dominguez Hills,4,FTT,22041,22041,Economics,23,9,"$46,603 ","$79,112 ","$120,608 ","$85,674 ",8,8
